Rank,Club,Country,Level,Elo,From,To
None,Hull,ENG,2,1343.11486816,1949-07-02,1949-08-20
None,Hull,ENG,2,1349.24536133,1949-08-21,1949-08-22
None,Hull,ENG,2,1344.36047363,1949-08-23,1949-08-27
None,Hull,ENG,2,1355.99804688,1949-08-28,1949-09-01
None,Hull,ENG,2,1366.99328613,1949-09-02,1949-09-03
None,Hull,ENG,2,1363.85925293,1949-09-04,1949-09-05
None,Hull,ENG,2,1359.50061035,1949-09-06,1949-09-10
None,Hull,ENG,2,1372.4017334,1949-09-11,1949-09-17
None,Hull,ENG,2,1378.44458008,1949-09-18,1949-09-22
None,Hull,ENG,2,1350.44458008,1949-09-23,1949-09-24
None,Hull,ENG,2,1344.1784668,1949-09-25,1949-10-01
None,Hull,ENG,2,1344.10839844,1949-10-02,1949-10-08
None,Hull,ENG,2,1363.234375,1949-10-09,1949-10-15
None,Hull,ENG,2,1378.25170898,1949-10-16,1949-10-16
None,Hull,ENG,2,1401.25170898,1949-10-17,1949-10-22
None,Hull,ENG,2,1411.20239258,1949-10-23,1949-10-29
None,Hull,ENG,2,1416.19372559,1949-10-30,1949-11-05
None,Hull,ENG,2,1408.36987305,1949-11-06,1949-11-12
None,Hull,ENG,2,1413.11499023,1949-11-13,1949-11-19
None,Hull,ENG,2,1435.43164062,1949-11-20,1949-11-26
None,Hull,ENG,2,1442.85449219,1949-11-27,1949-12-03
None,Hull,ENG,2,1450.51135254,1949-12-04,1949-12-10
None,Hull,ENG,2,1435.29882812,1949-12-11,1949-12-17
None,Hull,ENG,2,1438.38049316,1949-12-18,1949-12-24
None,Hull,ENG,2,1447.46862793,1949-12-25,1949-12-26
None,Hull,ENG,2,1438.37683105,1949-12-27,1949-12-27
None,Hull,ENG,2,1445.30761719,1949-12-28,1949-12-31
None,Hull,ENG,2,1431.46936035,1950-01-01,1950-01-14
None,Hull,ENG,2,1437.06274414,1950-01-15,1950-01-21
None,Hull,ENG,2,1450.02502441,1950-01-22,1950-02-04
None,Hull,ENG,2,1448.75415039,1950-02-05,1950-02-18
None,Hull,ENG,2,1443.66760254,1950-02-19,1950-02-25
None,Hull,ENG,2,1438.89208984,1950-02-26,1950-03-04
None,Hull,ENG,2,1433.54064941,1950-03-05,1950-03-11
None,Hull,ENG,2,1430.57141113,1950-03-12,1950-03-18
None,Hull,ENG,2,1423.46179199,1950-03-19,1950-03-25
None,Hull,ENG,2,1415.7623291,1950-03-26,1950-04-01
None,Hull,ENG,2,1419.24975586,1950-04-02,1950-04-07
None,Hull,ENG,2,1425.8515625,1950-04-08,1950-04-08
None,Hull,ENG,2,1423.55480957,1950-04-09,1950-04-10
None,Hull,ENG,2,1433.43896484,1950-04-11,1950-04-15
None,Hull,ENG,2,1426.26123047,1950-04-16,1950-04-16
None,Hull,ENG,2,1445.26123047,1950-04-17,1950-04-22
None,Hull,ENG,2,1442.17749023,1950-04-23,1950-04-29
None,Hull,ENG,2,1436.69335938,1950-04-30,1950-05-06
None,Hull,ENG,2,1434.94799805,1950-05-07,1950-05-15
None,Hull,ENG,2,1440.94799805,1950-05-16,1950-05-20
None,Hull,ENG,2,1445.94799805,1950-05-21,1950-06-26
None,Hull,ENG,2,1454.94799805,1950-06-27,1950-06-30
None,Hull,ENG,2,1398.94799805,1950-07-01,1950-07-03
None,Hull,ENG,2,1363.94799805,1950-07-04,1950-08-19
None,Hull,ENG,2,1366.50170898,1950-08-20,1950-08-24
None,Hull,ENG,2,1363.80187988,1950-08-25,1950-08-26
None,Hull,ENG,2,1368.97302246,1950-08-27,1950-08-30
None,Hull,ENG,2,1362.41149902,1950-08-31,1950-09-02
None,Hull,ENG,2,1367.91235352,1950-09-03,1950-09-06
None,Hull,ENG,2,1377.93884277,1950-09-07,1950-09-09
None,Hull,ENG,2,1366.86376953,1950-09-10,1950-09-16
None,Hull,ENG,2,1376.73059082,1950-09-17,1950-09-23
None,Hull,ENG,2,1380.75439453,1950-09-24,1950-09-30
None,Hull,ENG,2,1394.40466309,1950-10-01,1950-10-07
None,Hull,ENG,2,1378.63684082,1950-10-08,1950-10-08
None,Hull,ENG,2,1391.63684082,1950-10-09,1950-10-14
None,Hull,ENG,2,1394.37585449,1950-10-15,1950-10-21
None,Hull,ENG,2,1382.83691406,1950-10-22,1950-10-28
None,Hull,ENG,2,1389.46838379,1950-10-29,1950-11-04
None,Hull,ENG,2,1397.96765137,1950-11-05,1950-11-11
None,Hull,ENG,2,1393.07800293,1950-11-12,1950-11-18
None,Hull,ENG,2,1407.68640137,1950-11-19,1950-11-25
None,Hull,ENG,2,1415.25976562,1950-11-26,1950-12-02
None,Hull,ENG,2,1413.7052002,1950-12-03,1950-12-09
None,Hull,ENG,2,1415.54772949,1950-12-10,1950-12-16
None,Hull,ENG,2,1404.6328125,1950-12-17,1950-12-23
None,Hull,ENG,2,1398.89978027,1950-12-24,1950-12-25
None,Hull,ENG,2,1394.32263184,1950-12-26,1950-12-26
None,Hull,ENG,2,1394.32824707,1950-12-27,1950-12-30
None,Hull,ENG,2,1395.8894043,1950-12-31,1951-01-13
None,Hull,ENG,2,1410.57263184,1951-01-14,1951-01-20
None,Hull,ENG,2,1403.95410156,1951-01-21,1951-02-03
None,Hull,ENG,2,1402.12792969,1951-02-04,1951-02-17
None,Hull,ENG,2,1413.28527832,1951-02-18,1951-02-24
None,Hull,ENG,2,1402.92883301,1951-02-25,1951-03-03
None,Hull,ENG,2,1407.12878418,1951-03-04,1951-03-10
None,Hull,ENG,2,1398.99914551,1951-03-11,1951-03-17
None,Hull,ENG,2,1398.64318848,1951-03-18,1951-03-23
None,Hull,ENG,2,1407.43579102,1951-03-24,1951-03-24
None,Hull,ENG,2,1403.51281738,1951-03-25,1951-03-26
None,Hull,ENG,2,1395.42565918,1951-03-27,1951-03-31
None,Hull,ENG,2,1405.33154297,1951-04-01,1951-04-07
None,Hull,ENG,2,1396.66137695,1951-04-08,1951-04-14
None,Hull,ENG,2,1404.30224609,1951-04-15,1951-04-15
None,Hull,ENG,2,1375.30224609,1951-04-16,1951-04-21
None,Hull,ENG,2,1372.94555664,1951-04-22,1951-04-28
None,Hull,ENG,2,1378.10961914,1951-04-29,1951-05-05
None,Hull,ENG,2,1384.74682617,1951-05-06,1951-05-10
None,Hull,ENG,2,1395.74682617,1951-05-11,1951-05-20
None,Hull,ENG,2,1398.74682617,1951-05-21,1951-08-18
None,Hull,ENG,2,1395.76611328,1951-08-19,1951-08-20
None,Hull,ENG,2,1397.97680664,1951-08-21,1951-08-25
None,Hull,ENG,2,1391.796875,1951-08-26,1951-08-30
None,Hull,ENG,2,1400.24230957,1951-08-31,1951-09-01
None,Hull,ENG,2,1396.47387695,1951-09-02,1951-09-06
None,Hull,ENG,2,1386.28430176,1951-09-07,1951-09-08
None,Hull,ENG,2,1404.51037598,1951-09-09,1951-09-15
None,Hull,ENG,2,1412.29077148,1951-09-16,1951-09-20
None,Hull,ENG,2,1396.71118164,1951-09-21,1951-09-22
None,Hull,ENG,2,1387.64685059,1951-09-23,1951-09-29
None,Hull,ENG,2,1377.34594727,1951-09-30,1951-10-06
None,Hull,ENG,2,1372.5189209,1951-10-07,1951-10-13
None,Hull,ENG,2,1364.81262207,1951-10-14,1951-10-20
None,Hull,ENG,2,1359.16577148,1951-10-21,1951-10-21
None,Hull,ENG,2,1351.16577148,1951-10-22,1951-10-27
None,Hull,ENG,2,1349.05126953,1951-10-28,1951-11-03
None,Hull,ENG,2,1345.24572754,1951-11-04,1951-11-10
None,Hull,ENG,2,1337.06384277,1951-11-11,1951-11-17
None,Hull,ENG,2,1336.2980957,1951-11-18,1951-11-24
None,Hull,ENG,2,1320.27453613,1951-11-25,1951-12-01
None,Hull,ENG,2,1312.41821289,1951-12-02,1951-12-08
None,Hull,ENG,2,1321.83935547,1951-12-09,1951-12-15
None,Hull,ENG,2,1325.79833984,1951-12-16,1951-12-22
None,Hull,ENG,2,1333.87866211,1951-12-23,1951-12-25
None,Hull,ENG,2,1328.9765625,1951-12-26,1951-12-26
None,Hull,ENG,2,1338.99450684,1951-12-27,1951-12-29
None,Hull,ENG,2,1331.72338867,1951-12-30,1952-01-05
None,Hull,ENG,2,1343.9765625,1952-01-06,1952-01-19
None,Hull,ENG,2,1333.72253418,1952-01-20,1952-01-26
None,Hull,ENG,2,1344.3067627,1952-01-27,1952-02-09
None,Hull,ENG,2,1347.16772461,1952-02-10,1952-02-16
None,Hull,ENG,2,1345.12585449,1952-02-17,1952-03-01
None,Hull,ENG,2,1338.21057129,1952-03-02,1952-03-08
None,Hull,ENG,2,1345.90148926,1952-03-09,1952-03-15
None,Hull,ENG,2,1349.1776123,1952-03-16,1952-03-22
None,Hull,ENG,2,1348.46911621,1952-03-23,1952-03-29
None,Hull,ENG,2,1353.88378906,1952-03-30,1952-04-05
None,Hull,ENG,2,1363.27502441,1952-04-06,1952-04-06
None,Hull,ENG,2,1387.27502441,1952-04-07,1952-04-11
None,Hull,ENG,2,1377.84448242,1952-04-12,1952-04-12
None,Hull,ENG,2,1369.10900879,1952-04-13,1952-04-14
None,Hull,ENG,2,1376.4095459,1952-04-15,1952-04-19
None,Hull,ENG,2,1386.58691406,1952-04-20,1952-04-26
None,Hull,ENG,2,1396.70043945,1952-04-27,1952-05-21
None,Hull,ENG,2,1399.70043945,1952-05-22,1952-05-31
None,Hull,ENG,2,1420.70043945,1952-06-01,1952-08-23
None,Hull,ENG,2,1437.30126953,1952-08-24,1952-08-25
None,Hull,ENG,2,1442.21520996,1952-08-26,1952-08-30
None,Hull,ENG,2,1439.00537109,1952-08-31,1952-09-01
None,Hull,ENG,2,1441.7109375,1952-09-02,1952-09-06
None,Hull,ENG,2,1431.6081543,1952-09-07,1952-09-08
None,Hull,ENG,2,1423.86901855,1952-09-09,1952-09-13
None,Hull,ENG,2,1419.83679199,1952-09-14,1952-09-15
None,Hull,ENG,2,1428.75488281,1952-09-16,1952-09-20
None,Hull,ENG,2,1434.73925781,1952-09-21,1952-09-27
None,Hull,ENG,2,1445.61669922,1952-09-28,1952-10-04
None,Hull,ENG,2,1430.80102539,1952-10-05,1952-10-05
None,Hull,ENG,2,1415.80102539,1952-10-06,1952-10-11
None,Hull,ENG,2,1426.02929688,1952-10-12,1952-10-18
None,Hull,ENG,2,1420.84020996,1952-10-19,1952-10-25
None,Hull,ENG,2,1409.50549316,1952-10-26,1952-11-01
None,Hull,ENG,2,1402.47106934,1952-11-02,1952-11-08
None,Hull,ENG,2,1389.37084961,1952-11-09,1952-11-15
None,Hull,ENG,2,1394.58728027,1952-11-16,1952-11-22
None,Hull,ENG,2,1378.88989258,1952-11-23,1952-11-27
None,Hull,ENG,2,1382.88989258,1952-11-28,1952-11-29
None,Hull,ENG,2,1371.22607422,1952-11-30,1952-12-06
None,Hull,ENG,2,1386.84765625,1952-12-07,1952-12-13
None,Hull,ENG,2,1379.34619141,1952-12-14,1952-12-20
None,Hull,ENG,2,1386.62231445,1952-12-21,1952-12-26
None,Hull,ENG,2,1380.89624023,1952-12-27,1952-12-27
None,Hull,ENG,2,1391.43261719,1952-12-28,1953-01-03
None,Hull,ENG,2,1386.54003906,1953-01-04,1953-01-17
None,Hull,ENG,2,1383.85632324,1953-01-18,1953-01-24
None,Hull,ENG,2,1374.91650391,1953-01-25,1953-02-07
None,Hull,ENG,2,1367.06616211,1953-02-08,1953-02-21
None,Hull,ENG,2,1362.2878418,1953-02-22,1953-02-28
None,Hull,ENG,2,1359.42150879,1953-03-01,1953-03-07
None,Hull,ENG,2,1365.60400391,1953-03-08,1953-03-14
None,Hull,ENG,2,1377.48913574,1953-03-15,1953-03-21
None,Hull,ENG,2,1384.77368164,1953-03-22,1953-03-28
None,Hull,ENG,2,1381.90527344,1953-03-29,1953-04-03
None,Hull,ENG,2,1376.11669922,1953-04-04,1953-04-04
None,Hull,ENG,2,1385.87561035,1953-04-05,1953-04-06
None,Hull,ENG,2,1382.60571289,1953-04-07,1953-04-11
None,Hull,ENG,2,1377.21447754,1953-04-12,1953-04-16
None,Hull,ENG,2,1376.5802002,1953-04-17,1953-04-18
None,Hull,ENG,2,1381.23571777,1953-04-19,1953-04-19
None,Hull,ENG,2,1371.23571777,1953-04-20,1953-04-25
None,Hull,ENG,2,1363.50354004,1953-04-26,1953-04-29
None,Hull,ENG,2,1383.61584473,1953-04-30,1953-05-15
None,Hull,ENG,2,1376.61584473,1953-05-16,1953-05-18
None,Hull,ENG,2,1382.61584473,1953-05-19,1953-05-25
None,Hull,ENG,2,1389.61584473,1953-05-26,1953-06-02
None,Hull,ENG,2,1380.61584473,1953-06-03,1953-06-09
None,Hull,ENG,2,1386.61584473,1953-06-10,1953-08-19
None,Hull,ENG,2,1381.5345459,1953-08-20,1953-08-22
None,Hull,ENG,2,1384.06005859,1953-08-23,1953-08-24
None,Hull,ENG,2,1370.0546875,1953-08-25,1953-08-29
None,Hull,ENG,2,1378.47131348,1953-08-30,1953-09-02
None,Hull,ENG,2,1372.90563965,1953-09-03,1953-09-05
None,Hull,ENG,2,1366.88085938,1953-09-06,1953-09-07
None,Hull,ENG,2,1379.15478516,1953-09-08,1953-09-12
None,Hull,ENG,2,1367.3215332,1953-09-13,1953-09-16
None,Hull,ENG,2,1362.41296387,1953-09-17,1953-09-19
None,Hull,ENG,2,1359.48400879,1953-09-20,1953-09-26
None,Hull,ENG,2,1365.9777832,1953-09-27,1953-10-03
None,Hull,ENG,2,1359.70080566,1953-10-04,1953-10-10
None,Hull,ENG,2,1355.04504395,1953-10-11,1953-10-11
None,Hull,ENG,2,1376.04504395,1953-10-12,1953-10-17
None,Hull,ENG,2,1384.78161621,1953-10-18,1953-10-24
None,Hull,ENG,2,1380.71948242,1953-10-25,1953-10-31
None,Hull,ENG,2,1387.6328125,1953-11-01,1953-11-07
None,Hull,ENG,2,1407.77160645,1953-11-08,1953-11-14
None,Hull,ENG,2,1402.0994873,1953-11-15,1953-11-21
None,Hull,ENG,2,1394.77319336,1953-11-22,1953-11-28
None,Hull,ENG,2,1381.54223633,1953-11-29,1953-12-05
None,Hull,ENG,2,1386.33374023,1953-12-06,1953-12-12
None,Hull,ENG,2,1399.21557617,1953-12-13,1953-12-19
None,Hull,ENG,2,1409.0904541,1953-12-20,1953-12-26
None,Hull,ENG,2,1416.45080566,1953-12-27,1953-12-28
None,Hull,ENG,2,1406.84692383,1953-12-29,1954-01-16
None,Hull,ENG,2,1415.24279785,1954-01-17,1954-01-23
None,Hull,ENG,2,1410.62780762,1954-01-24,1954-02-06
None,Hull,ENG,2,1421.3046875,1954-02-07,1954-02-13
None,Hull,ENG,2,1422.1072998,1954-02-14,1954-02-27
None,Hull,ENG,2,1412.8815918,1954-02-28,1954-03-06
None,Hull,ENG,2,1414.73303223,1954-03-07,1954-03-13
None,Hull,ENG,2,1418.93347168,1954-03-14,1954-03-20
None,Hull,ENG,2,1414.51074219,1954-03-21,1954-03-27
None,Hull,ENG,2,1420.90820312,1954-03-28,1954-04-03
None,Hull,ENG,2,1416.01208496,1954-04-04,1954-04-04
None,Hull,ENG,2,1446.01208496,1954-04-05,1954-04-07
None,Hull,ENG,2,1435.6229248,1954-04-08,1954-04-10
None,Hull,ENG,2,1422.77941895,1954-04-11,1954-04-12
None,Hull,ENG,2,1432.81665039,1954-04-13,1954-04-16
None,Hull,ENG,2,1416.64025879,1954-04-17,1954-04-17
None,Hull,ENG,2,1429.7512207,1954-04-18,1954-04-19
None,Hull,ENG,2,1432.60083008,1954-04-20,1954-04-24
None,Hull,ENG,2,1430.7232666,1954-04-25,1954-05-17
None,Hull,ENG,2,1420.7232666,1954-05-18,1954-05-25
None,Hull,ENG,2,1410.7232666,1954-05-26,1954-06-19
None,Hull,ENG,2,1392.7232666,1954-06-20,1954-06-22
None,Hull,ENG,2,1417.7232666,1954-06-23,1954-06-27
None,Hull,ENG,2,1369.7232666,1954-06-28,1954-08-21
None,Hull,ENG,2,1356.71655273,1954-08-22,1954-08-25
None,Hull,ENG,2,1367.23535156,1954-08-26,1954-08-28
None,Hull,ENG,2,1379.44396973,1954-08-29,1954-08-30
None,Hull,ENG,2,1388.7052002,1954-08-31,1954-09-04
None,Hull,ENG,2,1394.35314941,1954-09-05,1954-09-06
None,Hull,ENG,2,1396.3894043,1954-09-07,1954-09-11
None,Hull,ENG,2,1400.69348145,1954-09-12,1954-09-13
None,Hull,ENG,2,1389.28015137,1954-09-14,1954-09-18
None,Hull,ENG,2,1394.68261719,1954-09-19,1954-09-25
None,Hull,ENG,2,1399.26330566,1954-09-26,1954-10-02
None,Hull,ENG,2,1390.8236084,1954-10-03,1954-10-03
None,Hull,ENG,2,1400.8236084,1954-10-04,1954-10-09
None,Hull,ENG,2,1409.92016602,1954-10-10,1954-10-16
None,Hull,ENG,2,1412.9486084,1954-10-17,1954-10-23
None,Hull,ENG,2,1406.50305176,1954-10-24,1954-10-30
None,Hull,ENG,2,1415.07458496,1954-10-31,1954-11-06
None,Hull,ENG,2,1411.00390625,1954-11-07,1954-11-13
None,Hull,ENG,2,1405.11169434,1954-11-14,1954-11-20
None,Hull,ENG,2,1399.93017578,1954-11-21,1954-11-27
None,Hull,ENG,2,1399.08007812,1954-11-28,1954-12-02
None,Hull,ENG,2,1413.08007812,1954-12-03,1954-12-04
None,Hull,ENG,2,1414.40393066,1954-12-05,1954-12-11
None,Hull,ENG,2,1410.28955078,1954-12-12,1954-12-18
None,Hull,ENG,2,1403.5769043,1954-12-19,1954-12-25
None,Hull,ENG,2,1409.1159668,1954-12-26,1954-12-27
None,Hull,ENG,2,1393.84143066,1954-12-28,1955-01-01
None,Hull,ENG,2,1384.46765137,1955-01-02,1955-02-05
None,Hull,ENG,2,1397.1427002,1955-02-06,1955-02-12
None,Hull,ENG,2,1396.92004395,1955-02-13,1955-02-19
None,Hull,ENG,2,1391.77001953,1955-02-20,1955-02-26
None,Hull,ENG,2,1375.25842285,1955-02-27,1955-03-05
None,Hull,ENG,2,1363.73095703,1955-03-06,1955-03-12
None,Hull,ENG,2,1370.21911621,1955-03-13,1955-03-19
None,Hull,ENG,2,1364.93139648,1955-03-20,1955-03-26
None,Hull,ENG,2,1364.96472168,1955-03-27,1955-04-02
None,Hull,ENG,2,1361.06970215,1955-04-03,1955-04-03
None,Hull,ENG,2,1373.06970215,1955-04-04,1955-04-08
None,Hull,ENG,2,1365.06726074,1955-04-09,1955-04-09
None,Hull,ENG,2,1354.72363281,1955-04-10,1955-04-11
None,Hull,ENG,2,1361.33239746,1955-04-12,1955-04-16
None,Hull,ENG,2,1373.14355469,1955-04-17,1955-04-18
None,Hull,ENG,2,1364.3671875,1955-04-19,1955-04-23
None,Hull,ENG,2,1361.59960938,1955-04-24,1955-04-25
None,Hull,ENG,2,1350.91748047,1955-04-26,1955-04-30
None,Hull,ENG,2,1340.28173828,1955-05-01,1955-05-18
None,Hull,ENG,2,1328.28173828,1955-05-19,1955-05-19
None,Hull,ENG,2,1327.28173828,1955-05-20,1955-05-23
None,Hull,ENG,2,1303.28173828,1955-05-24,1955-08-20
None,Hull,ENG,2,1296.73144531,1955-08-21,1955-08-24
None,Hull,ENG,2,1291.41308594,1955-08-25,1955-08-27
None,Hull,ENG,2,1287.06860352,1955-08-28,1955-08-29
None,Hull,ENG,2,1294.54418945,1955-08-30,1955-09-03
None,Hull,ENG,2,1284.56787109,1955-09-04,1955-09-05
None,Hull,ENG,2,1282.59521484,1955-09-06,1955-09-10
None,Hull,ENG,2,1279.40124512,1955-09-11,1955-09-17
None,Hull,ENG,2,1273.10864258,1955-09-18,1955-09-24
None,Hull,ENG,2,1266.52954102,1955-09-25,1955-10-01
None,Hull,ENG,2,1269.36242676,1955-10-02,1955-10-05
None,Hull,ENG,2,1279.36242676,1955-10-06,1955-10-08
None,Hull,ENG,2,1273.74023438,1955-10-09,1955-10-15
None,Hull,ENG,2,1264.93188477,1955-10-16,1955-10-22
None,Hull,ENG,2,1261.63525391,1955-10-23,1955-10-23
None,Hull,ENG,2,1231.63525391,1955-10-24,1955-10-29
None,Hull,ENG,2,1233.55395508,1955-10-30,1955-11-05
None,Hull,ENG,2,1233.62927246,1955-11-06,1955-11-12
None,Hull,ENG,2,1245.85192871,1955-11-13,1955-11-19
None,Hull,ENG,2,1259.08398438,1955-11-20,1955-11-26
None,Hull,ENG,2,1247.97460938,1955-11-27,1955-12-02
None,Hull,ENG,2,1256.97460938,1955-12-03,1955-12-03
None,Hull,ENG,2,1252.97241211,1955-12-04,1955-12-10
None,Hull,ENG,2,1264.72229004,1955-12-11,1955-12-17
None,Hull,ENG,2,1279.85424805,1955-12-18,1955-12-24
None,Hull,ENG,2,1273.55273438,1955-12-25,1955-12-26
None,Hull,ENG,2,1270.97229004,1955-12-27,1955-12-27
None,Hull,ENG,2,1258.05664062,1955-12-28,1955-12-31
None,Hull,ENG,2,1262.70861816,1956-01-01,1956-01-21
None,Hull,ENG,2,1259.96777344,1956-01-22,1956-02-11
None,Hull,ENG,2,1257.40637207,1956-02-12,1956-02-18
None,Hull,ENG,2,1265.94213867,1956-02-19,1956-02-25
None,Hull,ENG,2,1263.06274414,1956-02-26,1956-03-03
None,Hull,ENG,2,1250.87561035,1956-03-04,1956-03-10
None,Hull,ENG,2,1269.1751709,1956-03-11,1956-03-17
None,Hull,ENG,2,1258.89025879,1956-03-18,1956-03-24
None,Hull,ENG,2,1264.91809082,1956-03-25,1956-03-30
None,Hull,ENG,2,1262.35510254,1956-03-31,1956-03-31
None,Hull,ENG,2,1262.81542969,1956-04-01,1956-04-02
None,Hull,ENG,2,1253.5637207,1956-04-03,1956-04-07
None,Hull,ENG,2,1273.40100098,1956-04-08,1956-04-10
None,Hull,ENG,2,1272.46594238,1956-04-11,1956-04-14
None,Hull,ENG,2,1282.06396484,1956-04-15,1956-04-15
None,Hull,ENG,2,1279.06396484,1956-04-16,1956-04-21
None,Hull,ENG,2,1273.20324707,1956-04-22,1956-04-28
None,Hull,ENG,2,1264.43164062,1956-04-29,1956-05-01
None,Hull,ENG,2,1273.84997559,1956-05-02,1956-05-10
None,Hull,ENG,2,1288.84997559,1956-05-11,1956-05-17
None,Hull,ENG,2,1286.84997559,1956-05-18,1956-05-21
None,Hull,ENG,2,1288.84997559,1956-05-22,1956-05-26
None,Hull,ENG,2,1307.84997559,1956-05-27,1956-07-01
None,Hull,ENG,2,1346.90722656,1959-07-04,1959-08-22
None,Hull,ENG,2,1353.96496582,1959-08-23,1959-08-24
None,Hull,ENG,2,1349.62097168,1959-08-25,1959-08-29
None,Hull,ENG,2,1346.83374023,1959-08-30,1959-08-31
None,Hull,ENG,2,1339.84008789,1959-09-01,1959-09-05
None,Hull,ENG,2,1327.8482666,1959-09-06,1959-09-09
None,Hull,ENG,2,1323.3079834,1959-09-10,1959-09-12
None,Hull,ENG,2,1335.18847656,1959-09-13,1959-09-14
None,Hull,ENG,2,1337.27856445,1959-09-15,1959-09-19
None,Hull,ENG,2,1323.11096191,1959-09-20,1959-09-26
None,Hull,ENG,2,1319.0020752,1959-09-27,1959-09-30
None,Hull,ENG,2,1317.50524902,1959-10-01,1959-10-03
None,Hull,ENG,2,1318.92773438,1959-10-04,1959-10-07
None,Hull,ENG,2,1321.66223145,1959-10-08,1959-10-10
None,Hull,ENG,2,1299.64746094,1959-10-11,1959-10-17
None,Hull,ENG,2,1295.7310791,1959-10-18,1959-10-24
None,Hull,ENG,2,1298.04870605,1959-10-25,1959-10-31
None,Hull,ENG,2,1294.17199707,1959-11-01,1959-11-07
None,Hull,ENG,2,1307.57446289,1959-11-08,1959-11-11
None,Hull,ENG,2,1312.77294922,1959-11-12,1959-11-14
None,Hull,ENG,2,1318.47192383,1959-11-15,1959-11-21
None,Hull,ENG,2,1329.53344727,1959-11-22,1959-11-24
None,Hull,ENG,2,1336.19262695,1959-11-25,1959-11-28
None,Hull,ENG,2,1332.18493652,1959-11-29,1959-12-05
None,Hull,ENG,2,1320.7800293,1959-12-06,1959-12-12
None,Hull,ENG,2,1339.81054688,1959-12-13,1959-12-19
None,Hull,ENG,2,1334.84228516,1959-12-20,1959-12-26
None,Hull,ENG,2,1331.43432617,1959-12-27,1959-12-28
None,Hull,ENG,2,1339.50610352,1959-12-29,1960-01-02
None,Hull,ENG,2,1333.97241211,1960-01-03,1960-01-16
None,Hull,ENG,2,1331.2833252,1960-01-17,1960-01-23
None,Hull,ENG,2,1329.97399902,1960-01-24,1960-02-06
None,Hull,ENG,2,1323.30700684,1960-02-07,1960-02-10
None,Hull,ENG,2,1318.08178711,1960-02-11,1960-02-13
None,Hull,ENG,2,1326.88562012,1960-02-14,1960-02-20
None,Hull,ENG,2,1325.16699219,1960-02-21,1960-02-27
None,Hull,ENG,2,1318.44665527,1960-02-28,1960-03-02
None,Hull,ENG,2,1313.43676758,1960-03-03,1960-03-05
None,Hull,ENG,2,1307.09973145,1960-03-06,1960-03-12
None,Hull,ENG,2,1304.79833984,1960-03-13,1960-03-17
None,Hull,ENG,2,1322.29663086,1960-03-18,1960-03-26
None,Hull,ENG,2,1319.65393066,1960-03-27,1960-04-02
None,Hull,ENG,2,1330.60632324,1960-04-03,1960-04-09
None,Hull,ENG,2,1335.18017578,1960-04-10,1960-04-15
None,Hull,ENG,2,1334.91381836,1960-04-16,1960-04-16
None,Hull,ENG,2,1334.10473633,1960-04-17,1960-04-18
None,Hull,ENG,2,1351.02600098,1960-04-19,1960-04-23
None,Hull,ENG,2,1355.34375,1960-04-24,1960-04-30
None,Hull,ENG,2,1366.18041992,1960-05-01,1960-07-01
None,Hull,ENG,2,1433.85400391,1966-07-02,1966-08-20
None,Hull,ENG,2,1431.13342285,1966-08-21,1966-08-27
None,Hull,ENG,2,1439.32275391,1966-08-28,1966-08-31
None,Hull,ENG,2,1455.87744141,1966-09-01,1966-09-03
None,Hull,ENG,2,1449.54345703,1966-09-04,1966-09-07
None,Hull,ENG,2,1460.92370605,1966-09-08,1966-09-10
None,Hull,ENG,2,1467.09008789,1966-09-11,1966-09-17
None,Hull,ENG,2,1461.18066406,1966-09-18,1966-09-20
None,Hull,ENG,2,1473.07470703,1966-09-21,1966-09-21
None,Hull,ENG,2,1470.78771973,1966-09-22,1966-09-23
None,Hull,ENG,2,1487.55493164,1966-09-24,1966-09-28
None,Hull,ENG,2,1494.48535156,1966-09-29,1966-10-01
None,Hull,ENG,2,1486.66247559,1966-10-02,1966-10-05
None,Hull,ENG,2,1482.32409668,1966-10-06,1966-10-08
None,Hull,ENG,2,1493.49133301,1966-10-09,1966-10-11
None,Hull,ENG,2,1494.08044434,1966-10-12,1966-10-12
None,Hull,ENG,2,1493.85424805,1966-10-13,1966-10-15
None,Hull,ENG,2,1505.08239746,1966-10-16,1966-10-19
None,Hull,ENG,2,1506.5480957,1966-10-20,1966-10-22
None,Hull,ENG,2,1502.32055664,1966-10-23,1966-10-29
None,Hull,ENG,2,1486.79260254,1966-10-30,1966-11-05
None,Hull,ENG,2,1479.82556152,1966-11-06,1966-11-09
None,Hull,ENG,2,1475.59777832,1966-11-10,1966-11-12
None,Hull,ENG,2,1466.96032715,1966-11-13,1966-11-19
None,Hull,ENG,2,1463.47705078,1966-11-20,1966-11-23
None,Hull,ENG,2,1461.52868652,1966-11-24,1966-11-26
None,Hull,ENG,2,1458.29333496,1966-11-27,1966-12-03
None,Hull,ENG,2,1469.73583984,1966-12-04,1966-12-07
None,Hull,ENG,2,1459.25939941,1966-12-08,1966-12-10
None,Hull,ENG,2,1472.86572266,1966-12-11,1966-12-14
None,Hull,ENG,2,1461.77490234,1966-12-15,1966-12-17
None,Hull,ENG,2,1461.15661621,1966-12-18,1966-12-26
None,Hull,ENG,2,1470.91882324,1966-12-27,1966-12-27
None,Hull,ENG,2,1466.85681152,1966-12-28,1966-12-31
